"name","longitude","latitude","prov","date","key"
"Helianthus californicus",-121.949897,37.907325,"gbif",2019-08-28,"2397622707"
"Helianthus californicus",-120.08148,38.201558,"gbif",2019-08-03,"2422868899"
"Helianthus californicus",-119.850448,37.803496,"gbif",2019-08-26,"2422885084"
"Helianthus californicus",-121.988064,37.937104,"gbif",2018-04-28,"1841296587"
"Helianthus californicus",-121.946636,37.917154,"gbif",2018-07-13,"1883518332"
"Helianthus californicus",-121.76043,37.621655,"gbif",2018-09-03,"1901068153"
"Helianthus californicus",-121.949787,37.905335,"gbif",2017-07-03,"1572360032"
"Helianthus californicus",-121.431275,37.404725,"gbif",2017-07-16,"1668802262"
"Helianthus californicus",-121.949793,37.907395,"gbif",2017-08-12,"1586935761"
"Helianthus californicus",-121.949857,37.907402,"gbif",2017-08-12,"1668804798"
"Helianthus californicus",-121.40856,37.409011,"gbif",2017-09-15,"1668817843"
"Helianthus californicus",-121.491685,37.639444,"gbif",2017-09-16,"1668820817"
"Helianthus californicus",-121.951824,37.908239,"gbif",2017-09-17,"1668824345"
"Helianthus californicus",-122.095314,38.035065,"gbif",2017-09-17,"2423259413"
"Helianthus californicus",-121.966084,37.881018,"gbif",2016-03-22,"1265539635"
"Helianthus californicus",-122.243,37.8931,"gbif",2016-05-05,"1322393497"
"Helianthus californicus",-121.913229,37.998976,"gbif",2016-06-25,"1291105006"
"Helianthus californicus",-121.993066,37.898404,"gbif",2016-08-05,"1306575614"
"Helianthus californicus",-121.963507,37.8686,"gbif",2016-09-15,"1315081128"
"Helianthus californicus",-121.969319,37.871758,"gbif",2015-08-23,"1227720262"
"Helianthus californicus",-118.085,34.16224,"gbif",2014-05-28,"2451627803"
"Helianthus californicus",-121.290607,37.445562,"gbif",2014-06-27,"1668805523"
"Helianthus californicus",-121.950216,37.908721,"gbif",2013-07-13,"1668801579"
"Helianthus californicus",-115.935317,32.024325,"gbif",2013-07-12,"1897490269"
"Helianthus californicus",-116.5522,32.91611,"gbif",2013-08-03,"2424893532"
"Helianthus californicus",-116.58739,32.98817,"gbif",2013-08-16,"2424894258"
"Helianthus californicus",-116.58893,32.99008,"gbif",2013-08-16,"2424894785"
"Helianthus californicus",-116.57246,32.91944,"gbif",2013-09-14,"2424895025"
"Helianthus californicus",-121.949667,37.907333,"gbif",2013-09-02,"891735800"
"Helianthus californicus",-116.6003,33.1333,"gbif",2011-09-10,"2424894230"
"Helianthus californicus",-116.56657,32.91482,"gbif",2010-09-20,"2424894844"
"Helianthus californicus",-116.685067,33.715567,"gbif",2008-07-01,"1304390945"
